OTU1438	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU3495	Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;Pirellula staleyi	1;0.264847;0.264847;0.264847;0.264847;0.264839;0.264839
OTU56	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;0.746248;0.746248;0.746248;0.746248
OTU1475	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella	1;1;1;1;1;0.991162
OTU3076	Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis;Anaerofustis stercorihominis	1;0.913982;0.870087;0.870087;0.559665;0.375424;0.375424
OTU3375	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.993241
OTU3664	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi	1;1;1;1;1;0.724974;0.724974
OTU2639	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	1;1;1;1;0.983139;0.797253
OTU2900	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	1;1;1;1;0.983148;0.796626
OTU2464	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium	1;1;1;1;1;0.723973
OTU2754	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma taiwanense	1;0.910962;0.910962;0.865716;0.865716;0.865716;0.864871
OTU6	Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1;1;1;1;1;1
OTU3213	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU1505	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus callidus	1;1;1;1;1;0.999991;0.624355
OTU2309	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU3194	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.819039
OTU3338	Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1;1;1;1;1;0.856864
OTU1254	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.881939;0.754923
OTU1598	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Leptospiraceae	1;0.512286;0.512286;0.512286;0.512286
OTU2156	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU3585	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia	1;1;1;1;1;0.897843
OTU2026	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus callidus	1;1;1;1;1;0.999988;0.542463
OTU381	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	1;1;1;1;0.981219;0.981178
OTU1235	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae	1;1;0.751226;0.751226;0.751226
OTU2890	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sulfonivorans	1;0.70222;0.70222;0.70222;0.70222;0.70222;0.702134
OTU2418	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.995402;0.995385
OTU508	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU2842;OTU2634;OTU2540	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	3;3;3;3;2.95197;2.52633
OTU3540	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU1001	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae	1;0.938761;0.938761;0.393026;0.393026
OTU3424	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU1907	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.999939
OTU234	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU3126	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.819039
OTU2146	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis	1;1;0.624511;0.624511;0.624511;0.624511;0.392347
OTU1797	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU2355	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU1340	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;Acholeplasma parvum	1;1;1;0.999996;0.999996;0.999996;0.953927
OTU1656	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.999953;0.806381
OTU3399	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.819066
OTU62	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia	1;1;1;1;0.881435;0.625908
OTU518	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	1;1;1;1;1;1
OTU1160	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia faecis	1;1;1;1;1;0.902199;0.463428
OTU1217	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium	1;0.468529;0.468529;0.468529;0.468529;0.468529
OTU2049	Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes	1;0.85854;0.85854;0.85854;0.494887;0.494887;0.494887
OTU744	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;Parasutterella excrementihominis	1;1;0.999973;0.999973;0.834558;0.677778;0.677778
OTU1134	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;0.800104;0.800104;0.800104;0.800104
OTU3147	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU828	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU1979	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus acidifarinae	1;0.285714;0.285714;0.285714;0.285714;0.285714;0.140625
OTU848	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU1046	Bacteria;Verrucomicrobia	1;0.695858
OTU2786	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.995403;0.995385
OTU888	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;Pseudobutyrivibrio ruminis	1;0.77878;0.77878;0.77878;0.77878;0.388785;0.388785
OTU2413;OTU1314	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	2;1.42857;1.14286;0.571429;0.571429;0.285714
OTU318	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum	1;0.589975;0.589975;0.589975;0.589975;0.589975
OTU3251	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;1;0.754432
OTU1827	Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma	1;0.387401;0.387401;0.2236;0.2236;0.2236
OTU653	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium	1;1;1;1;1;1
OTU3452	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi	1;0.979373;0.979373;0.979373;0.957288;0.860641;0.860641
OTU3037;OTU1582	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	2;1.42857;1.14286;0.571429;0.571429;0.285714
OTU946;OTU1949;OTU1309	Bacteria;Tenericutes;Mollicutes	3;1.7448;1.7448
OTU1269	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2226	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus	1;1;0.986006;0.68884;0.688824;0.688824
OTU3563	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.585293
OTU770	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;1;1;1;1
OTU3795	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.999997;0.833855
OTU3233	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Aureibacter;Aureibacter tunicatorum	1;0.951851;0.951851;0.951851;0.396058;0.396009;0.396009
OTU3582	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	1;1;1;1;0.983139;0.797262
OTU1437	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia	1;1;1;1;1;0.99996
OTU230	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	1;1;1;1;1;1
OTU2450	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium	1;0.428571;0.428571;0.428571;0.142857;0.142857
OTU3706	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.81869
OTU1535	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae	1;1;1;1;1
OTU3654	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium	1;1;1;1;1;0.722475
OTU488	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	1;1;1;1;1
OTU2965	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium mayombei	1;1;1;1;0.99997;0.99997;0.510116
OTU3208	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;1;0.831582
OTU1439	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	1;1;0.945233;0.945233;0.945233
OTU2023	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU2219	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium	1;0.428571;0.428571;0.428571;0.142857;0.142857
OTU1456	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	1;1;1;1;1
OTU2444	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.585315
OTU700	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis	1;1;1;1;0.847679
OTU1577	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Emticicia;Emticicia oligotrophica	1;1;0.869685;0.869685;0.869685;0.869677;0.291572
OTU1854	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium	1;1;1;1;1;0.740131
OTU2114	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;Coprococcus comes	1;1;1;1;0.931922;0.465603;0.465603
OTU2127	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;Coprococcus comes	1;1;1;1;1;0.720479;0.720479
OTU1295	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;1;1;1;1
OTU1426	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter boryungensis	1;1;0.348679;0.348679;0.348679;0.348679;0.174318
OTU1677	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella	1;1;0.875471;0.875471;0.875471;0.507512
OTU1848	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium	1;0.428571;0.428571;0.428571;0.142857;0.142857
OTU1904	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU2570	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella	1;1;1;1;1;0.950872
OTU3478	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2762	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1;0.857143;0.857143;0.857143;0.857143;0.571429
OTU3709	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;1;0.999973
OTU3163	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.995402;0.995384
OTU1799	Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum	1;1;1;1;1;1;0.143233
OTU2161	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae	1;0.999981;0.433533;0.433533;0.433533
OTU1375	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium	1;0.285714;0.285714;0.285714;0.285714;0.285714
OTU3671	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.582752
OTU1735	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU1795	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;Rhodovulum iodosum	1;0.502948;0.502948;0.502948;0.502948;0.496987;0.485118
OTU90	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	1;1;1;1;1
OTU3241	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae	1;1;1;1;1
OTU2667	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Lactonifactor;Lactonifactor longoviformis	1;1;1;1;0.999878;0.999878;0.999878
OTU965	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	1;1;1;1;1
OTU447	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2352	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus acidifarinae	1;0.428571;0.428571;0.428571;0.285714;0.285714;0.140625
OTU2435	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	1;1;1;1;0.98315;0.794961
OTU3916	Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes	1;0.770985;0.770985;0.770985;0.335972;0.335972;0.335972
OTU648	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU3059	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.819075
OTU3388	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU3101	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;1;0.919293
OTU1721;OTU1225	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	2;1.14286;1.14286;0.571429;0.571429;0.285714
OTU2666	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XII. Incertae Sedis;Fusibacter	1;0.88805;0.88805;0.88805;0.88805;0.477044
OTU829	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas libanensis	1;0.714286;0.285714;0.142857;0.142857;0.142857;0.140625
OTU981	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.978618
OTU461	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Slackia	1;1;1;1;1;0.974468
OTU1860	Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes	1;1;1;1;0.779109;0.779109;0.779109
OTU1992	Bacteria	1
OTU3154	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis	1;0.980441;0.980441;0.980441;0.585973
OTU2145	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2709	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Lactonifactor;Lactonifactor longoviformis	1;1;1;1;0.402583;0.402583;0.402583
OTU714	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.950557;0.950532
OTU3016	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella	1;1;1;1;0.983139;0.797189
OTU2173	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.81784
OTU492	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;1;1;1;1
OTU1184	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2472	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio	1;1;1;1;0.894412;0.366633
OTU2501	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.818424
OTU3423	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	1;1;1;1;0.795284
OTU3322	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.585315
OTU1490	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae	1;1;0.597508;0.597508;0.419816
OTU2204	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella;Weissella koreensis	1;0.547373;0.547373;0.547373;0.547373;0.547373;0.547239
OTU2394	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia	1;0.571389;0.571389;0.571389;0.428552;0.142854
OTU2515	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU3756	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.930432
OTU2118	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1;1;0.571429;0.285714;0.285714
OTU2356	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU1154	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Papillibacter;Papillibacter cinnamivorans	1;0.400821;0.400821;0.400821;0.400821;0.400772;0.400772
OTU1870	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	1;1;1;1;0.917305
OTU3050	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.873923
OTU3270;OTU3258	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	2;2;2;2;2;1.99995
OTU1202	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU503	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium;Hydrogenoanaerobacterium saccharovorans	1;0.997608;0.997608;0.997608;0.954228;0.608582;0.608582
OTU3309	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma taiwanense	1;0.923311;0.923311;0.901876;0.89658;0.89658;0.868843
OTU2044	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2839	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Lactonifactor;Lactonifactor longoviformis	1;1;1;1;0.402775;0.402775;0.402775
OTU1322	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.995401;0.995383
OTU750	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU2608	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1;0.714286;0.714286;0.714286;0.285714;0.285714
OTU2684	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides;Nocardioides aquaticus	1;1;1;0.91136;0.886584;0.886584;0.886368
OTU3707	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1;0.714286;0.571429;0.285714;0.285714;0.142857
OTU3173	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU3078	Bacteria;Firmicutes	1;0.991034
OTU3901	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.585321
OTU1221	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Emticicia	1;0.895326;0.634197;0.634197;0.634197;0.352346
OTU1563	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus callidus	1;1;1;1;1;0.999988;0.545903
OTU3362	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae	1;1;1;1;1
OTU2093	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;1;1;1;1
OTU2573	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;0.999934;0.72949
OTU479	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XI. Incertae Sedis;Peptoniphilus	1;1;1;1;0.952033;0.952033
OTU3641	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae	1;1;1;1;1
OTU242	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.781978
OTU3493	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU1693	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	1;1;1;1;1;1;0.999878
OTU261	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae	1;1;0.994436;0.994436;0.994436
OTU3096	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;1;1;1;1;1
OTU2211	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acetivibrio;Acetivibrio cellulolyticus	1;1;1;1;0.632541;0.599327;0.599327
OTU3793	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;1
OTU3772	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Micrococcus;Micrococcus flavus	1;0.824666;0.824666;0.824666;0.824666;0.742255;0.660143
OTU221	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi	1;1;1;1;0.999997;0.614074;0.614074
OTU2507	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium	1;0.571429;0.571429;0.571429;0.571429;0.571429
OTU3881	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia;Hespellia stercorisuis	1;1;1;1;1;0.858749;0.712427
OTU392	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium faecium	1;0.464762;0.464762;0.464762;0.464762;0.464706;0.464706
OTU1944	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1;1;1;1;0.9035
OTU2076	Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium	1;1;1;1;1;0.722851
OTU2505	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas;Selenomonas ruminantium	1;0.95744;0.92682;0.92682;0.92682;0.836492;0.836492
OTU2860	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Lactonifactor;Lactonifactor longoviformis	1;1;1;1;0.578695;0.550042;0.550042
OTU3704	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia faecis	1;1;1;1;1;0.637393;0.637238
OTU785	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus flavefaciens	1;1;1;1;0.994141;0.99413;0.540523
OTU1793	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma	1;1;1;1;1;1
OTU3188	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;Pseudobutyrivibrio ruminis	1;0.982928;0.982928;0.982928;0.698714;0.623842;0.623842
OTU886	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1;0.690405;0.690405;0.690405;0.690405;0.690405
OTU1305	Bacteria;Firmicutes;Clostridia;Clostridiales	1;0.999977;0.999977;0.703691
OTU419	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae	1;1;1;1;1
OTU2335	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus	1;1;1;1;1;1;0.819042
OTU2449	Bacteria;Firmicutes;Clostridia;Clostridiales	1;1;1;1
OTU1122	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Emticicia	1;1;1;1;1;0.566786
OTU2728	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1;0.428571;0.428571;0.428571;0.142857;0.142857
OTU1502	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae;Bartonella;Bartonella coopersplainsensis	1;0.238702;0.238702;0.238702;0.238702;0.238702;0.238585
OTU2619	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium	1;0.285714;0.285714;0.285714;0.142857;0.142857
OTU2129	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus	1;1;1;1;1;0.731066
