Otu,10,18,35,43,57,65,76
Otu45,0.011775615877316644,0.012123479216825217,0.0006832973636032117,0.0001926782230536143,6.315213264921719e-07,0.0009755231249760262,0.0
Otu59,6.628575614323987e-07,0.0010355197676782761,0.006970139142746727,8.300092588342523e-06,0.0070852271843856824,0.0005619772734917206,0.017561140082155664
Otu48,0.001513150753453374,0.0017694372096836257,0.009942266546810666,0.00015465404915933809,0.004014699803204754,0.001841467145519952,0.013009074981596314
Otu78,0.0008364723374446233,0.0075569272920195845,0.0002654510559902216,0.0,0.0003800565575791855,0.0014454043315102656,0.004046889177213113
Otu41,0.0011358934692301166,0.03900051644692818,0.003612385034405937,0.004628792017077406,0.002570279873907566,0.0067631754403313,0.005698723873744409
Otu77,0.0011201235126160707,0.011140908269832531,0.003288498099815721,1.7653609726645907e-06,0.0015852183593475881,0.007468233971546094,0.0032297752234929553
Otu40,0.0012564119533635676,0.002093133602386388,0.02806459797041801,0.0023657640025097257,0.004460306964271392,0.002306469557576444,0.020043080459193636
Otu18,0.010106830236812433,0.002861608227249235,0.015093272260855883,0.05236288718879223,0.014260617705682913,0.004116178286494687,0.008030245235810677
Otu71,0.0011890439186951578,0.009191315000255903,0.002023075236744868,0.0010499708869247115,0.0027389018796384335,0.0072230698230365915,0.0018185613638100524
Otu64,0.0003796171155651488,1.9391715492626343e-05,0.000404823695059046,0.002827281365171075,0.0010171282726029556,0.00739392979691426,0.0018135989860941966
Otu38,0.00910162452297906,0.002256214191826681,0.0018870094791054726,0.00041612664548059303,0.0010856793572505314,0.01945919543504715,7.32349823617066e-05
Otu75,0.0025163902125010886,0.001301837675586152,0.0011895699814582865,0.0,0.0018115768616553396,0.0023035678095766343,0.0022154743783175945
Otu20,0.006685931934043765,0.002961683552712202,0.0029398103166992464,0.005396181096633275,0.004114318480825811,0.04407465737313032,0.007639890126180641
Otu66,0.0031155207737659416,0.0037129648650685945,0.001089705790567071,0.00029000799717474973,0.003836527515280371,0.005301187979057431,0.01808690621207158
Otu10,0.003511886733273665,0.004152041864950699,0.0009041729693611463,0.029401514562778175,0.011163698742166162,0.07320264756951171,0.002489595984419187
Otu9,0.05496817951401075,0.0008378409644744048,7.229383375791561e-06,0.0015299607960817714,0.0007236225840946039,0.0022522026411024854,0.001329906377880737
Otu51,0.00017564206151140146,0.02397748890022437,0.0004605865469784476,0.0007563920613999168,0.0030778036863511695,0.002479576699746152,0.00936437986092642
Otu2,0.02260767078648011,0.05831233966940393,0.026472299359738827,0.40666924106578034,0.0020552645942378454,0.229467344780763,0.0025194797975321612
Otu27,0.0011380168400402606,5.805907032178462e-07,0.03320141617829601,3.1016172954423382e-06,0.009064992809726391,0.0002537890938280422,0.0061499610358926775
Otu31,0.002506410935893655,0.00017083327361433476,0.006461788599456971,0.00015550867938903443,0.005061175732407719,0.001002468469929833,0.01823701150715351
Otu5,0.0003805653759627603,0.0007739520108908474,0.0033690547570586205,0.015171597556521496,0.0019167432522711654,0.0009791342712546225,0.0003511636179306758
Otu105,5.042574684921419e-06,0.0025734820131522915,0.0003084283316638903,5.482215309863628e-07,8.0727679460324e-05,0.011060457909479737,0.000807902337176832
Otu62,0.0019203606449688475,0.014562396332621574,0.0033596588764339685,0.0009525784407742321,0.0036003225638220706,0.002395825446948644,0.012881756837790212
Otu194,0.005824818663919966,0.005845161736942828,0.0010141313638693343,0.02595384888506184,0.0068357006724302964,0.0031875090372797863,0.002579770790096821
Otu49,0.006101990196232994,0.004456286541729544,0.004728273944541191,0.0,0.011764334126686057,0.0010176984602120835,0.0053377075819298625
Otu29,0.004320331538716952,0.041326251812279224,0.00019872183309862143,0.0006197750626597553,0.0005314338898945911,0.04083426638195912,0.0011906351428478956
Otu25,0.006752661292011908,0.034415618826945625,0.001557610909609745,0.0014035918250859443,0.003682188456878066,0.006765891351581861,0.00655726867262274
Otu6,0.0034726818557828665,0.07030055796106656,0.015306320507079363,0.005223494488745928,0.09220131362477939,0.133280411362648,0.03496778632203738
Otu3,0.10632618516683578,0.011930063599720597,0.25716852272550267,0.01708513389651974,0.22942559234797955,0.060370568942744285,0.17315096656481424
Otu23,0.024324329880376656,0.006164797032056413,0.006178176736225301,0.0,4.656476327606166e-05,6.930443324411802e-07,4.1766732768640696e-07
Otu57,0.004224583273753524,0.0005934956214635653,0.004110706562642008,0.0018583082128316164,0.018086836556904018,0.0012315959223390867,0.0051165172675003605
Otu52,0.0023715121302908906,8.827804691691199e-07,0.006755785550922155,0.00019321869126069183,0.0070761428990711766,0.0004882974786066067,0.012341890159101846
Otu39,0.0035094331251457334,1.3587670603480243e-07,0.00978063140064478,7.410701149031713e-08,0.020641448597113293,5.2438720861876696e-05,0.01788119599223137
Otu98,0.0012583239004015923,0.006309004384092987,0.0024620924765865007,0.0020576131840546927,0.0013742527286619104,0.0023570721969008446,0.005350666586309671
Otu34,0.0011728353953609865,0.03934452310204506,0.0027052548345333585,0.0062882617736856146,0.0024407837772741914,0.004931802861392498,0.002158435915286342
Otu72,0.009492561298732957,8.355579931655181e-08,0.002139283965031306,0.0,0.00024600245524197817,1.4577913987068314e-08,0.0
